Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
"Nov 11, 2021",Brand 2,Brand 2 Ad Group 3,ASIN522,Amazon,5921,18,$10.58,$352.46,2,3,1,2,$169.99,$111.98
"Nov 11, 2021",Brand 2,Brand 2 Ad Group 5,ASIN620,Amazon,3062,3,$1.70,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 1,ASIN375,Amazon,1091,15,$2.69,$53.74,1,1,1,0,$42.99,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Amazon,50220,160,$32.25,$703.61,11,11,3,8,$179.97,$382.92
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 11,ASIN388,Amazon,971,9,$2.35,$49.99,1,1,0,1,$0.00,$39.99
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Amazon,4493,50,$15.99,$458.01,8,8,5,3,$199.95,$166.46
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 13,ASIN397,Amazon,60,2,$0.58,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 13,ASIN402,Amazon,108,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 13,ASIN408,Amazon,721,3,$0.48,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 13,ASIN414,Amazon,588,3,$0.39,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 2,ASIN383,Amazon,198,1,$0.90,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 2,ASIN389,Amazon,356,5,$0.73,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 3,ASIN395,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Amazon,1180,10,$1.28,$163.71,3,3,1,2,$25.99,$104.98
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 4,ASIN402,Amazon,5602,23,$3.05,$39.99,1,1,1,0,$31.99,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 4,ASIN407,Amazon,861,15,$2.33,$56.24,1,1,1,0,$44.99,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Amazon,78,3,$0.72,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 7,ASIN404,Amazon,338,7,$1.53,$49.99,1,1,0,1,$0.00,$39.99
"Nov 12, 2021",Brand 1,Brand 1 Ad Group 9,ASIN408,Amazon,2722,86,$20.66,$199.94,5,5,5,0,$159.95,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Amazon,79563,137,$94.72,"$2,195.81",12,13,7,6,"$1,203.93",$552.72
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN453,Amazon,14132,25,$17.28,$343.48,2,2,1,1,$163.99,$110.79
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Amazon,24708,89,$61.08,$403.68,6,6,3,3,$194.97,$127.97
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN461,Amazon,2285,6,$4.06,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN466,Amazon,11111,15,$9.36,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Amazon,8443,25,$22.37,$255.74,5,7,5,2,$91.45,$113.14
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,18259,51,$31.79,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Amazon,8937,43,$30.87,"$1,806.10",10,12,5,7,$624.95,$819.93
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN485,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN490,Amazon,54705,49,$41.48,$852.34,10,13,7,6,$174.93,$506.94
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Amazon,26566,55,$40.60,$493.69,4,5,2,3,$119.98,$274.97
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Amazon,23488,82,$49.80,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 3,ASIN513,Amazon,13302,30,$19.78,$623.30,5,6,1,5,$102.99,$395.65
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Amazon,1819,6,$3.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 3,ASIN522,Amazon,33032,57,$28.34,$236.11,1,1,1,0,$188.89,$0.00
"Nov 12, 2021",Brand 2,Brand 2 Ad Group 5,ASIN620,Amazon,2687,2,$1.15,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 1,ASIN375,Amazon,1224,15,$3.28,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Amazon,3480,24,$20.86,$125.10,2,2,1,1,$59.99,$40.09
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 11,ASIN388,Amazon,1031,23,$6.97,$62.49,1,1,0,1,$0.00,$49.99
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Amazon,6177,48,$13.84,$639.84,13,13,11,2,$439.89,$71.98
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 13,ASIN397,Amazon,8,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 13,ASIN402,Amazon,249,2,$0.25,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 13,ASIN408,Amazon,1248,6,$0.79,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 13,ASIN414,Amazon,11175,43,$19.01,$74.98,2,2,2,0,$59.98,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 2,ASIN383,Amazon,341,4,$1.16,$74.99,1,1,0,1,$0.00,$59.99
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 2,ASIN389,Amazon,334,10,$1.87,$177.46,3,3,1,2,$54.99,$86.98
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 3,ASIN395,Amazon,538,27,$17.03,$317.43,6,6,2,4,$73.98,$179.96
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Amazon,5499,37,$9.90,$113.73,2,2,1,1,$25.99,$64.99
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 4,ASIN402,Amazon,8777,24,$3.92,$233.68,6,6,3,3,$95.97,$90.97
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 4,ASIN407,Amazon,989,11,$1.82,$56.24,1,1,1,0,$44.99,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Amazon,57,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 7,ASIN404,Amazon,356,5,$0.88,$162.46,3,3,1,2,$49.99,$79.98
"Nov 13, 2021",Brand 1,Brand 1 Ad Group 9,ASIN408,Amazon,4058,77,$16.06,$319.90,8,8,8,0,$255.92,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Amazon,19644,43,$31.37,"$1,054.35",8,8,4,4,$687.96,$155.52
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Amazon,309,1,$0.62,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN453,Amazon,16962,34,$23.05,$204.99,1,1,1,0,$163.99,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Amazon,26283,127,$92.34,"$1,391.68",17,17,7,10,$454.93,$658.41
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN461,Amazon,2393,5,$2.72,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN466,Amazon,21,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Amazon,5064,10,$7.23,$24.86,1,1,1,0,$19.89,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,13697,39,$27.90,"$1,486.29",5,8,1,7,$209.99,$979.04
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Amazon,4312,27,$19.75,$293.73,2,2,1,1,$124.99,$109.99
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN486,Amazon,5789,9,$5.55,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN490,Amazon,59788,57,$47.50,"$1,092.31",14,15,8,7,$199.92,$673.93
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Amazon,53010,60,$48.90,$299.96,1,3,3,0,$239.97,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Amazon,72004,257,$143.16,"$2,201.10",9,10,0,10,$0.00,"$1,760.88"
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 3,ASIN513,Amazon,5410,10,$6.04,$128.74,1,1,1,0,$102.99,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Amazon,5709,13,$4.60,$0.00,0,0,0,0,$0.00,$0.00
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 4,ASIN523,Amazon,10914,34,$19.63,$218.73,2,2,0,2,$0.00,$174.98
"Nov 13, 2021",Brand 2,Brand 2 Ad Group 5,ASIN620,Amazon,2924,3,$1.40,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 1,ASIN375,Amazon,2135,16,$3.54,$223.70,4,4,3,1,$128.97,$49.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 11,ASIN388,Amazon,905,12,$3.12,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Amazon,506,7,$3.04,$199.95,4,4,3,1,$119.97,$39.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 13,ASIN397,Amazon,107,1,$0.25,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 13,ASIN402,Amazon,252,2,$0.29,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 13,ASIN408,Amazon,975,5,$0.91,$102.48,2,2,1,1,$31.99,$49.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 13,ASIN414,Amazon,4023,18,$8.81,$83.73,2,2,1,1,$29.99,$36.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 2,ASIN383,Amazon,216,3,$0.22,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 2,ASIN389,Amazon,564,4,$0.78,$49.99,1,1,0,1,$0.00,$39.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 3,ASIN395,Amazon,736,36,$18.84,$323.66,7,7,7,0,$258.93,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Amazon,21080,79,$64.68,$97.46,3,3,3,0,$77.97,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 4,ASIN402,Amazon,7073,26,$4.08,$109.96,3,3,2,1,$63.98,$23.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 4,ASIN407,Amazon,3000,22,$3.67,$174.96,3,3,2,1,$89.98,$49.99
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Amazon,28,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 7,ASIN404,Amazon,409,6,$1.63,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 1,Brand 1 Ad Group 9,ASIN408,Amazon,4545,99,$19.60,$441.11,10,11,10,1,$319.90,$32.99
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Amazon,41442,89,$58.56,"$2,508.04",12,13,2,11,$343.98,"$1,662.45"
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Amazon,7,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN453,Amazon,7278,12,$9.24,$792.44,4,5,2,3,$327.98,$305.97
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Amazon,28503,75,$56.43,"$1,042.35",11,12,2,10,$129.98,$703.90
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN461,Amazon,1719,7,$4.40,$50.81,1,1,0,1,$0.00,$40.65
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN466,Amazon,3532,4,$2.54,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,8974,16,$9.97,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Amazon,3638,7,$3.75,$206.23,2,2,0,2,$0.00,$164.98
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Amazon,4594,30,$25.49,$905.68,5,6,2,4,$249.98,$474.56
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN486,Amazon,7779,13,$9.30,$0.00,0,0,0,0,$0.00,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN490,Amazon,32812,44,$31.67,$404.18,7,8,3,5,$74.97,$248.37
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,24211,33,$21.40,$293.71,3,3,0,3,$0.00,$234.97
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Amazon,33166,70,$50.77,$162.48,1,2,2,0,$129.98,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Amazon,45574,112,$97.57,$865.69,7,9,3,6,$209.97,$482.58
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Amazon,49337,144,$75.33,$736.21,2,3,2,1,$443.98,$144.99
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 3,ASIN513,Amazon,11557,17,$9.41,$435.63,2,2,0,2,$0.00,$348.50
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Amazon,5081,10,$4.50,$212.35,2,2,2,0,$169.88,$0.00
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 4,ASIN523,Amazon,31532,89,$44.10,"$1,361.20",4,4,2,2,$813.98,$274.98
"Nov 14, 2021",Brand 2,Brand 2 Ad Group 5,ASIN620,Amazon,2097,6,$3.62,$257.49,1,1,0,1,$0.00,$205.99
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 1,ASIN375,Amazon,1956,32,$5.50,$107.48,2,2,2,0,$85.98,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 11,ASIN388,Amazon,629,13,$3.84,$59.99,1,1,1,0,$47.99,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 13,ASIN397,Amazon,673,19,$10.46,$162.44,5,5,5,0,$129.95,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 13,ASIN402,Amazon,286,3,$0.73,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 13,ASIN408,Amazon,1780,2,$0.44,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 13,ASIN414,Amazon,5499,25,$9.68,$37.49,1,1,1,0,$29.99,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 2,ASIN383,Amazon,374,7,$1.36,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 2,ASIN389,Amazon,168,6,$0.99,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 3,ASIN395,Amazon,1201,44,$50.06,$312.74,7,7,6,1,$221.94,$28.25
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Amazon,15369,51,$41.83,$239.91,6,7,6,1,$161.94,$29.99
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 4,ASIN402,Amazon,5592,23,$3.64,$39.99,1,1,1,0,$31.99,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 4,ASIN407,Amazon,7188,34,$9.09,$43.74,1,1,0,1,$0.00,$34.99
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 6,ASIN400,Amazon,95,2,$0.73,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 7,ASIN404,Amazon,470,7,$1.80,$108.73,2,2,1,1,$49.99,$36.99
"Nov 15, 2021",Brand 1,Brand 1 Ad Group 9,ASIN408,Amazon,4563,121,$23.52,$319.90,8,8,8,0,$255.92,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Amazon,14967,26,$16.06,$151.24,1,1,0,1,$0.00,$120.99
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Amazon,4887,10,$6.17,$449.96,3,3,2,1,$283.98,$75.99
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN453,Amazon,7845,9,$6.66,$96.24,1,1,0,1,$0.00,$76.99
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Amazon,18911,25,$17.26,$391.21,3,3,0,3,$0.00,$312.97
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN461,Amazon,963,3,$2.46,$204.99,1,1,0,1,$0.00,$163.99
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN466,Amazon,26618,22,$12.82,$790.19,5,5,1,4,$245.99,$386.16
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Amazon,1369,3,$1.69,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,11253,25,$16.68,$162.48,1,2,0,2,$0.00,$129.98
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Amazon,9207,62,$49.34,"$2,035.60",11,11,4,7,$499.96,"$1,128.52"
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN486,Amazon,7886,13,$8.35,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN490,Amazon,15165,18,$15.71,$656.14,6,9,6,3,$149.94,$374.97
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,10021,20,$13.84,$162.48,1,2,0,2,$0.00,$129.98
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Amazon,13702,36,$24.87,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Amazon,71438,174,$80.22,$282.73,2,2,0,2,$0.00,$226.18
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 3,ASIN513,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Amazon,51979,147,$74.91,"$1,015.89",7,9,4,5,$339.76,$472.95
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 4,ASIN523,Amazon,35256,99,$50.54,"$2,093.68",6,6,2,4,$813.98,$860.96
"Nov 15, 2021",Brand 2,Brand 2 Ad Group 5,ASIN620,Amazon,2943,4,$2.37,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 1,ASIN375,Amazon,2670,40,$6.45,$509.88,8,10,7,3,$300.93,$106.97
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 11,ASIN383,Amazon,1619,11,$1.90,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 11,ASIN388,Amazon,1171,23,$5.58,$199.95,4,4,2,2,$95.98,$63.98
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 13,ASIN397,Amazon,493,8,$4.15,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 13,ASIN402,Amazon,184,1,$0.27,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 13,ASIN408,Amazon,1148,6,$0.80,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 13,ASIN414,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 2,ASIN383,Amazon,263,2,$0.31,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 2,ASIN389,Amazon,455,1,$0.23,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 3,ASIN395,Amazon,3658,57,$27.78,$356.16,7,7,5,2,$184.95,$99.98
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Amazon,24048,60,$46.82,$171.20,4,4,2,2,$61.98,$74.98
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 4,ASIN402,Amazon,8678,34,$4.91,$39.99,1,1,1,0,$31.99,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 4,ASIN407,Amazon,10198,45,$22.79,$49.99,1,1,0,1,$0.00,$39.99
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 6,ASIN400,Amazon,58,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 7,ASIN404,Amazon,194,4,$1.40,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 1,Brand 1 Ad Group 9,ASIN408,Amazon,5932,120,$22.44,$620.20,13,14,13,1,$475.87,$20.29
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Amazon,4818,19,$15.34,$449.96,3,3,1,2,$171.99,$187.98
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Amazon,41966,65,$37.48,"$1,074.93",6,6,2,4,$283.98,$575.96
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN453,Amazon,8477,24,$17.42,$833.68,6,6,3,3,$491.97,$174.97
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Amazon,68637,175,$123.40,"$1,576.90",18,18,10,8,$649.90,$611.62
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN462,Amazon,3782,2,$1.33,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN467,Amazon,9407,20,$11.99,$944.96,2,3,3,0,$755.97,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Amazon,8937,15,$13.35,$23.74,1,1,1,0,$18.99,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN475,Amazon,7056,33,$18.73,$262.49,1,1,1,0,$209.99,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Amazon,16166,63,$48.72,$807.19,5,7,3,4,$374.97,$270.78
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN486,Amazon,5633,11,$8.24,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN490,Amazon,21255,18,$17.20,$78.73,2,2,1,1,$24.99,$37.99
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN495,Amazon,5636,13,$9.55,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Amazon,50533,164,$109.81,"$1,644.99",12,17,0,17,$0.00,"$1,315.99"
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 3,ASIN513,Amazon,14900,19,$14.93,$257.48,2,2,1,1,$102.99,$102.99
"Nov 16, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Amazon,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
